#  RunNo  LumiNo        EvtNo
  198272      98     94270050
  198272     102     98410898
  198272      16     14980605
  198272      19     18464685
  198272      37     35203577
  198272      66     63944516
  198272     161    152937022
  198272     161    153109437
  198272     198    186918242
  198272     198    187410305
  198272     307    281410053
  198272      29     27648791
  198272     101     97689737
  198272     163    155618338
  198272      50     48453919
  198272     483    428104944
  198272      47     45718314
  198272     156    148907240
  198272     201    190151607
  198272     152    145313137
  198272     152    145331827
  198272     100     96770428
  198272     153    146023249
  198272     162    154218065
  198272     199    188131074
  198272     252    233230228
  198272     252    233631512
  198272     269    248813862
  198272     592    513225190
  198272     596    516137114
  198272     207    195793804
  198272     207    195632248
  198272     293    269733590
  198272     293    269305490
  198272     169    161041927
  198272     329    300960942
  198272     194    183483882
  198272     262    242283212
  198272     366    332550593
  198272     245    229447679
  198969     799    954029668
  198272     380    344071352
  198272     400    361001930
  198272     479    424820530
  198272     310    283921097
  198272     361    327800169
  198272     385    348628217
  198272     528    463791499
  198272     460    409974543
  198272     345    314838985
  198272     423    379644569
  198272     547    478381672
  198272     410    368648573
  198272     535    469020243
  198272     562    489760309
  198272     468    416179649
  198272     575    499994619
  198272     586    508578537
  198272     507    447199906
  198272     534    468118366
  198272     566    493301235
  198969     845   1004519921
  198372      59      8972470
  198955     942   1033688320
  198955    1019   1102156609
  198955     205    247799167
  198372      69     25405420
  198372      99     70961448
  198372      84     47195946
  198372      84     48263052
  198955    1126   1194774464
  198955    1274   1315635332
  198955    1369   1390320909
  198955    1399   1412769901
  198372      71     27074702
  198372      72     29402403
  198955    1331   1360314570
  199569      10     12207370
  198955    1543   1518005294
  198955     197    239122915
  198955    1410   1421191061
  198372      79     40654995
  198372      80     41770157
  198955    1495   1483274313
  198372      95     65127906
  198955    1491   1480251646
  198372      96     66523647
  199569      21     26385239
  199569      48     60456228
  198372     103     76686742
  198372     103     76042250
  198372     103     76848908
  198955    1386   1402852586
  198372     109     84678872
  198955     121    150658972
  198955     213    257251986
  202504      83     43577820
  199356      95     24299123
  200491     113     95289496
  198485     149    152695975
  198485     153    158858655
  198485      77     39185261
  198485      91     61251436
  198485     146    147283371
  198485      85     51350299
  198485     185    205858086
  198485     220    256895202
  198485     215    249173288
  198485     108     88917950
  198485     115    100581319
  198485     103     81395505
  198485     201    229938825
  198485     151    155704875
  198485     151    155704291
  198485     151    155506290
  198485     160    168587242
  198485     109     90236490
  198485     221    258297224
  198485     116    101198825
  198485     166    177543360
  198485     124    114523251
  198485     145    146735011
  198485     161    170207258
  198485     126    117450109
  198485     154    159225474
  198485     154    159099514
  198485     204    233189273
  198485     163    172874814
  198485     180    198693412
  198485     196    222655789
  198485     184    204107458
  198485     212    244822887
  198485     212    245214440
  198485     232    274071862
  198485     187    209001304
  198487      25     32164930
  198487      24     31950890
  198487      26     34030820
  198487      15     18958044
  198487     166    208939468
  198487      17     22143628
  198487     339    401786025
  199356     203    204511502
  198487      33     43579660
  198487      37     48886492
  198487      38     49786033
  198487      41     53780430
  198487     397    461899576
  198487     408    473304531
  198487     408    473822745
  198487     258    313948043
  198487     330    392156497
  198487     377    442131056
  198487     103    132571714
  198487    1340   1371333093
  198487    1349   1378639981
  198487    1394   1413889669
  198487     438    503621385
  198487     558    640785812
  199356     226    240044395
  198487     643    733288276
  198487     658    749378950
  198487     658    749204834
  198487     122    155536423
  198487     131    166747852
  198487     132    167964817
  198487     143    181277253
  198487     417    482531963
  198487     571    654621010
  198487     147    185865518
  198487     165    207205891
  198487     546    627356890
  198487     288    346823479
  198487     436    501875179
  198487     177    221265399
  198487     194    241074533
  198487     196    243443891
  198487     196    244318705
  198487     445    510867340
  198487     286    345336569
  198487     604    690497588
  198487     213    263190006
  198487     220    271643794
  198487     234    286994669
  198487     246    301192607
  198487     289    348044094
  198487     310    370910165
  198487     241    294993979
  198487     248    302985417
  198487     254    309653727
  198487     301    362029269
  198487     715    808069429
  198487     262    319256034
  198487     257    313770240
  198487     270    327698921
  198487     822    915726813
  198487     822    916075079
  198487     296    356484848
  198487     630    718610644
  198487     662    753107711
  198487     293    352391592
  198487     295    354459578
  198487     311    372728172
  198487     729    822895738
  198487     334    396522764
  198487     370    434811771
  198487     414    479415811
  198487     776    870545104
  198487     811    904790677
  198487     320    382275896
  198487     352    415743491
  198487     352    415438837
  198487     573    657063824
  198487     777    871445340
  198487     342    404974624
  198487     363    427051613
  198487     587    672771328
  198487     598    684523021
  198487     687    779175504
  198487     385    449538695
  198487     395    460660015
  198487     420    485264052
  198487     650    740704783
  198487     661    752501120
  198487     741    835090690
  198487     838    931438821
  198487     440    505361761
  198487     614    701403218
  198487     818    911447096
  198487     819    912700604
  198487     498    572008784
  198487     455    522148481
  198487     586    670827772
  198487     512    588487241
  198487    1111   1181492477
  198487    1138   1205238997
  198487    1162   1225207946
  198487     954   1041423066
  198487    1141   1207535046
  198487     656    746884554
  198487    1325   1359958227
  198487    1581   1555235592
  198487     504    578415694
  198487     504    579165462
  198487     725    818723526
  198487     659    749717091
  198487     659    749504230
  198487     694    786458760
  198487     694    786553033
  198487     551    632722975
  198487    1342   1372940327
  198487     915   1004906967
  198487    1243   1292710875
  198487     595    680772834
  198487     595    681568676
  198487     780    873784514
  198487     883    974074220
  198487    1096   1168657654
  198487    1303   1341623918
  198487    1495   1491754730
  198487     631    720164457
  198487     641    730554150
  198487     702    795302508
  198487     774    868305068
  198487     787    881416975
  198487    1367   1392819094
  198487    1232   1284052773
  198487     877    968831975
  198487     905    995302408
  198487    1168   1230815735
  198487    1168   1230554157
  198487     978   1064316554
  198487    1002   1085637624
  198487    1052   1130179277
  198487    1034   1113910353
  198487    1132   1199784187
  198487    1150   1215657760
  198487    1252   1300404975
  198487    1053   1130677462
  198487    1092   1165089864
  198487    1092   1164823402
  198487    1323   1357770421
  198487    1432   1443673415
  198487    1477   1477489184
  198487     876    967908679
  198487     947   1035203078
  198487     974   1060727171
  198487     981   1066519055
  198487    1357   1385187308
  198487    1370   1395264566
  198487    1007   1090584799
  198487    1095   1168208942
  198487     992   1076675676
  198487    1077   1152140822
  198487    1037   1116919127
  198487    1256   1303634610
  198487    1498   1493970212
  198487    1528   1516348633
  198487    1011   1093429831
  198487    1046   1125171060
  198487    1557   1537809929
  198487    1548   1531061950
  198487    1568   1545986059
  198487    1104   1175297691
  198487    1226   1278982692
  198487    1089   1162893694
  198487    1098   1170465905
  198487    1209   1264512049
  198487    1212   1267081078
  198487    1215   1270216693
  198487    1331   1364320040
  198487    1547   1530434553
  198487    1213   1268130228
  198487    1220   1273987549
  198487    1250   1298439396
  198487    1264   1310181343
  198487    1490   1487967506
  198487    1415   1430113738
  198487    1434   1445331809
  198487    1503   1497100729
  198487    1351   1380164372
  198487    1467   1470054544
  198487    1506   1499317739
  198487    1462   1466397891
  198487    1456   1461997938
  198487    1456   1461980896
  198487    1480   1480127555
  198487    1491   1488217766
  198487    1489   1487026711
  199428      62     42804026
  199428      61     41282560
  200041      73     33709824
  198522      68     18025467
  199698      77     53429775
  199698      77     54813821
  198522      82     40921365
  198522      82     39846220
  199319      54     87900508
  199319     695    892671272
  199319     800   1015471067
  199319     800   1015004170
  199319     936   1167152232
  198522      76     30331473
  198522     179    187905936
  199319      87    140100103
  198522      80     37596664
  199319     496    677077458
  199319     968   1201458836
  199319     573    762942181
  201115      22     39950551
  201191    1225   1589712322
  199319     288    427323628
  200381      52     92199629
  199319     153    239913795
  199319     250    375642883
  198522     135    122938618
  199319     524    709469804
  198522     172    178126738
  199318      69     38042365
  199319     513    696887940
  199428      63     44295149
  199319     928   1158085687
  199319      59     96420141
  199319     156    244698450
  198522     105     76205392
  199319     131    208083750
  198522     152    148659225
  198522     152    148036067
  198522     171    177317797
  198522     157    156238681
  198522     175    182794175
  199319     796   1010300781
  199428      90     87182834
  199428     152    179810564
  199319     159    248375805
  199319     319    466551064
  198522     126    109953701
  198522     143    134623525
  198522     143    135056653
  198522     131    117150202
  198522     137    126531258
  199318     116    124062583
  199319     987   1221252088
  198522     147    140494551
  198522     149    144179400
  199319      74    120410909
  198522     161    161686048
  199319     132    210437176
  199319     148    233280737
  199319     313    459129546
  198522     177    184639938
  199319     452    626982589
  198522     183    194289403
  199319     345    498984192
  199319     500    682128391
  199319     419    588606186
  198522     186    197644457
  199319     272    405653025
  199319     272    405147935
  199319     193    297729437
  199319     470    648201952
  198522     200    217624602
  198522     201    219638452
  199319     869   1093510163
  199319     945   1176913527
  199319     443    616688984
  199319     769    979558941
  199319     175    272076772
  198941     111     93157363
  198941     117    102243122
  198941     118    104571775
  198941     154    162577889
  198941     271    342969083
  198941     276    349454962
  198941     173    193326960
  198941     122    110835280
  198941     176    198701589
  198941     127    118496863
  198941     135    131615922
  198941     278    353146489
  199833     834    934127939
  199833     851    951276494
  198941     134    130930642
  200466     201    128075308
  201668      95     63177976
  201668      89     51277838
  198941     148    153019868
  198941     148    153842510
  199833     719    818420303
  199833     737    836717792
  199833     756    856063298
  199833     668    764826101
  199833     988   1077722813
  199833    1082   1160546851
  199833     638    732958192
  199833     645    740617395
  199833    1234   1286079670
  198941     147    151439227
  199833     289    347166201
  199833     289    346261178
  199833     334    395277768
  199812     270    314668578
  199833     542    626990826
  198941     155    164796430
  199833     472    547422187
  199833     533    617437110
  200368     130     81138179
  198941     167    184756757
  198941     182    207780217
  198941     225    274452784
  199569     240    284306622
  198941     207    246843405
  198955     531    617686690
  198955    1080   1155235193
  198941     249    310369031
  198941     246    306372519
  198941     261    327153045
  198954     108     93476774
  198969     362    475350598
  198969     362    475927256
  198954     112     98980445
  199804     134    119043131
  198954     135    134782285
  198954     116    105440711
  198954     129    125168433
  198954     159    170486205
  198954     118    109429765
  199804     102     70899877
  199804     102     71580686
  198954     122    115600174
  198954     205    237939790
  198954     128    124545673
  198954     169    186312772
  198954     262    315989485
  198954     155    165330832
  198954     201    232575954
  198954     248    296545274
  198954     222    261909512
  198954     178    199504726
  198954     183    206347165
  198954     238    283106263
  198954     187    212586976
  198954     193    220840834
  198954     194    221357581
  198954     194    221451912
  198954     200    230740689
  198954     240    285903260
  198954     207    240601799
  198954     212    247185635
  198954     273    330696600
  198954     259    312280605
  198954     232    275320153
  198954     235    279585185
  198954     237    281679942
  198954     272    329375782
  198955    1251   1297601387
  198955     369    428272157
  199569     305    353533487
  198955     364    421837355
  198955       6      5774537
  198955      12     13807174
  198955       8      8967556
  198955      17     20938010
  199569     345    395689090
  198955      21     25549323
  198955     114    142262775
  198955     397    463197868
  198955     117    145334676
  198955     118    146342943
  198955      72     90623212
  198955     120    149444828
  198955      74     92300334
  198955      82    102651598
  198955     113    140340031
  198955      40     49737312
  198955     159    195284786
  198955      43     53790566
  198955     214    258768287
  199569     125    153245666
  198955     200    242895884
  198955     211    255226702
  198955      54     68240850
  198955     219    263949254
  198955     226    272256181
  198955     360    416818872
  198955    1040   1120971682
  198955      90    112873595
  198955     140    173119369
  198955     174    212830393
  198955     174    213223372
  198955     193    235049825
  198955     223    268557174
  198955     104    129945745
  198955     115    143501913
  198955     395    459747283
  198955     403    469398881
  198955     146    180347188
  198955     236    283596760
  198955     204    246698250
  198955     194    235287860
  198955     320    374477900
  198955     406    473612294
  198955    1026   1108352000
  198955     229    275148945
  198955     299    351558543
  198955     299    352168753
  198955     340    394441630
  198955     383    446237555
  198955     867    963098530
  198955     867    963833919
  198955     611    705775424
  198955     622    717689529
  198955     421    491804502
  198955     510    594782784
  198955     957   1046653390
  198955    1150   1214508534
  198955     426    496733387
  198955     600    693443759
  198955     411    479223217
  198955     461    538648985
  198955     461    538420388
  198955     461    538050792
  198955     632    728341579
  198955     685    782992813
  198955     750    849882642
  198955     764    864050236
  198955     521    606667537
  198955     684    782432594
  198955     597    690515785
  198955     900    994433907
  199569     270    316855719
  199569      69     85880701
  198955    1065   1142829257
  198955     599    692327328
  198955     903    997760614
  198955     745    844957244
  198955     882    978136692
  198955    1063   1140923340
  198955    1011   1095619696
  198955     543    631360180
  198955     668    765384285
  198955     672    770338726
  198955     706    804886704
  198955     756    856143705
  198955    1087   1161545753
  199569     359    410425894
  199569     276    322578218
  198955     781    880653395
  199569     329    378453487
  199569      70     87675196
  198955     872    967981673
  198955     659    756658477
  198955     659    756780589
  198955     708    807699194
  198955     674    772507111
  198955     512    596584747
  198955     796    895850180
  198955     607    700829035
  198955     687    785087430
  199569     174    210278144
  198955     625    720052294
  198955     673    771021779
  198955    1176   1236512282
  199569     149    182265714
  198955     798    897824612
  198955     798    897524171
  198955     752    851928756
  198955     771    871137841
  198955     793    892118671
  199569     316    364906327
  199569     319    367997596
  198955     820    918334645
  199569     178    214824042
  199569     298    346028746
  198955     830    928409107
  198955    1106   1177500697
  198955    1195   1251976608
  198955    1198   1254227138
  198955    1025   1107936880
  198955    1009   1093465559
  198955    1348   1374212287
  199569     223    265531317
  198955    1351   1376454846
  199569      19     23263495
  198955     966   1054845318
  199569      88    109670879
  198955    1353   1377998142
  198955    1316   1349232154
  199569     158    192020586
  198955    1054   1132878047
  198955    1097   1170143210
  198955    1510   1494334014
  198955    1192   1249404740
  198955    1138   1204407830
  199569     197    236502010
  198955    1169   1230461726
  198955    1472   1466691670
  198955    1371   1391215272
  198955    1257   1302487762
  198955    1257   1302510490
  198955    1420   1428475760
  198955    1418   1426850861
  199569       2      2258123
  198955    1437   1441395648
  198955    1438   1442476661
  198955    1537   1514044484
  199608      62     23936056
  199021      69     42346149
  199021     434    534916350
  198969      81     92490228
  198969      88    103805283
  198969     279    372365414
  198969     145    188286111
  198969     175    231947626
  199573       8      5707655
  198969      80     90015720
  198969      80     90184907
  198969     320    424351633
  198969     285    380009079
  199571     520    539340908
  199571     520    539517217
  199571      10     10718591
  198969     317    420250244
  198969     228    304460616
  199571     228    251858484
  198969     194    258330745
  198969     219    292339016
  198969     271    361667397
  198969     200    266324519
  198969      86    100107850
  198969      87    102284787
  198969     163    214924607
  198969     171    225215479
  198969     207    275882258
  198969     207    275735265
  198969     289    384536494
  198969     125    159433193
  198969     309    409865985
  198969     133    170217166
  198969     327    432857124
  198969     358    469940687
  198969    1232   1390902238
  198969     106    130880967
  198969     286    380489986
  198969     116    146123797
  198969     120    151524275
  199571     239    263150560
  198969     156    204075787
  198969     214    285691116
  198969     214    285844831
  198969     214    285582270
  198969     112    139684243
  198969     112    139361953
  199571      42     48859221
  198969     118    149016306
  198969     168    221609968
  198969     319    422455209
  199571     173    192670548
  198969     201    267338736
  198969     270    360354151
  199571      85     97754868
  199571     104    117779223
  198969     138    177689908
  198969     154    201009858
  198969     154    201478092
  199571     348    374909909
  199571     384    410333501
  198969     157    205749371
  198969     253    338112218
  198969     166    218899768
  198969     180    238604535
  198969     267    355589409
  198969     341    449336605
  199571       3      2365960
  199571       3      2697691
  199571      56     64911191
  199571      56     64896904
  198969     260    347558201
  198969     284    378731658
  198969     314    416401668
  199571     250    274470341
  199571     250    274482754
  199571      44     50851850
  198969     391    509823581
  198969     263    351315473
  198969     304    404507456
  199571      17     18800969
  199571     112    126968793
  199571     194    215097002
  198969     282    376048213
  198969     272    363128908
  198969     344    453530243
  198969     332    439060722
  198969     858   1018835096
  198969     989   1156551165
  198969    1023   1191099254
  199571     503    523941726
  198969     311    412942941
  198969     431    556758714
  198969     337    445351774
  198969     375    491044056
  198969     389    507566093
  198969     902   1066825208
  198969     943   1109478193
  198969     368    482704924
  198969     379    495652834
  198969     477    609056623
  198969     420    544636311
  198969     429    554430496
  198969     434    560325072
  198969     423    547923881
  198969     433    558700235
  198969     433    559313524
  198969     443    570909977
  198969     466    596814795
  198969     471    602542808
  198969     534    670675464
  198969     547    684317240
  198969     483    615099602
  198969     457    586745785
  198969     457    586825980
  198969     469    599801581
  198969     470    600897087
  198969     482    614024090
  198969     478    609985472
  198969     512    647138051
  198969     504    638300639
  198969     506    640153837
  198969     510    645298279
  198969     500    633854241
  198969     503    637929113
  198969     761    911394784
  198969     568    706025095
  198969     609    748413649
  198969     562    700508955
  198969     630    768432911
  198969     604    742931401
  198969     614    752857550
  198969     607    745956782
  198969     611    750093518
  198969     617    755569606
  198969     658    795801796
  198969     652    790251911
  198969     679    818191682
  198969     681    820304614
  198969     709    852191526
  198969     696    836771285
  198969     708    850707219
  198969     714    857392181
  198969     717    861213774
  198969     719    863653508
  198969     719    862663400
  198969     722    866533425
  198969     727    872124386
  198969     794    948350233
  198969     814    971189057
  198969     735    881339415
  198969     762    912683748
  198969     754    903191797
  198969     768    919546905
  198969     830    988128809
  198969     840    999528231
  198969     776    928059893
  198969     785    939103019
  198969     795    949334001
  198969     836    994759963
  198969     861   1022948336
  198969     907   1072190976
  198969     906   1070851070
  198969     922   1087640284
  198969     931   1097274302
  198969     952   1118941121
  198969     992   1159979160
  198969    1003   1170881073
  198969     941   1106930938
  198969     941   1107882924
  198969     945   1111305323
  198969    1010   1177548037
  198969    1010   1177685448
  198969     915   1080259760
  198969     917   1082623622
  198969     967   1134653184
  198969     969   1136501339
  198969     944   1110166745
  198969     999   1167107217
  198969    1029   1196444603
  198969    1040   1207939593
  198969     963   1129787414
  198969    1033   1200895324
  198969     977   1143928314
  198969    1063   1230761919
  198969    1114   1280641857
  198969    1053   1220277284
  198969    1183   1345706438
  198969    1183   1345773018
  198969    1203   1364166794
  198969    1088   1254933984
  198969    1123   1288765021
  198969    1138   1303781650
  198969    1190   1352733816
  198969    1207   1368404946
  198969    1143   1308091015
  198969    1159   1323582665
  198969    1245   1403159434
  198969    1249   1406683784
  198969    1157   1321713520
  199008      75     46341245
  199008      76     48277599
  199008      76     46940018
  199008      78     50135907
  199008     118    115010005
  199008      85     62889585
  199008      89     69575568
  199008      91     72072488
  199008     185    217695909
  199008     369    467424626
  199008     230    281842530
  199008     189    222579371
  199008     200    238944538
  199008     102     89792552
  199008     320    404139685
  199008     104     92937597
  199008     105     94875187
  199008     433    545907716
  199008     337    426446852
  199008     126    127795989
  199008     126    127469017
  199008     228    278347667
  199008     129    132614261
  199008     129    132406584
  199008     133    138113378
  199008     142    152330114
  199008     618    751101565
  199008     618    750648686
  199008     364    461299267
  199008     144    155324091
  199008     145    157558752
  199008     527    650373257
  199008     146    159039090
  199008     478    599737952
  199008     158    176586180
  199008     383    484708747
  199008     434    547529262
  199008     447    562750061
  199008     167    190609703
  199008     190    223875541
  199008     194    229730920
  199008     168    192288771
  199008     181    211715882
  199008     310    391295675
  199008     195    231234410
  199008     213    257576762
  199008     201    240496664
  199008     204    244829636
  199008     206    248079903
  199008     502    623355642
  199008     217    262801035
  199008     223    272252915
  199008     301    378027042
  199008     237    290901626
  199008     460    578675353
  199008     247    305454563
  199008     357    452398495
  199008     539    664603749
  199008     255    316594398
  199008     266    331333501
  199008     338    427493193
  199008     541    666917251
  199008     311    391726198
  199008     421    532088205
  199008     302    380468585
  199008     309    389845215
  199008     318    401883231
  199008     365    462570963
  199008     642    775931165
  199008     470    589572111
  199008     480    602427762
  199008     601    732987398
  199008     572    700926334
  199008     635    768954364
  199008     543    668973950
  199008     575    704204402
  199008     619    752014982
  199008     629    762357913
  199008     466    585653732
  199008     492    612382109
  199008     540    665670865
  199008     597    727946107
  199008     597    727881137
  199008     547    673553096
  199008     610    741800670
  199008     625    758373263
  199011       6      5937189
  199011       6      6021936
  199011      17     17363051
  199021     796    936287452
  199021      68     40012598
  199021      81     60558824
  199021     141    151784532
  199021     576    692379559
  199021     631    750434514
  199021     142    152210128
  199021     177    202979754
  199021     101     90428213
  199021     121    120979748
  199021     123    124735341
  199021     586    703367751
  199021     961   1114548424
  199021     961   1115159144
  199021     650    770253195
  199021     175    199615035
  199021     208    246547554
  199021     811    953043307
  199021    1044   1199902047
  199021     166    187509098
  199021      93     79431562
  199021     424    522369456
  199021    1162   1313241356
  199021      98     86150266
  199021     567    682943176
  199021     666    787426300
  199021     692    815202769
  199021    1283   1425229514
  199021    1329   1466763040
  199021     112    107299070
  199021     790    929953261
  199021     216    257038178
  199021     420    518163944
  199021    1054   1209672570
  199021    1211   1359350412
  199021     835    979641952
  199021     124    125793634
  199021     193    225883885
  199021     531    645807020
  199021    1104   1258075411
  199021     816    958971854
  199021     838    983304751
  199021     339    417985536
  199021    1358   1492414250
  199021     558    673262908
  199021     771    907681682
  199021     833    978174827
  199021     856   1003011621
  199021     952   1105147018
  199021    1276   1419551770
  199021     151    165443080
  199021     172    195294980
  199021     500    610838333
  199021     188    218550999
  199021     268    327105850
  199021     222    265196022
  199021     324    398828075
  199021     370    456580252
  199021     660    780957563
  199021     889   1039319777
  199021     280    342883889
  199021     280    342162455
  199021     176    201583800
  199021    1077   1232375966
  199021    1077   1232520954
  199021    1139   1291436716
  199021     388    478908332
  199021     298    365279817
  199021     201    236814658
  199021     228    273760305
  199021     614    733175033
  199021     243    293956961
  199021     328    404836065
  199021     244    294632800
  199021     405    499488609
  199021     405    499438145
  199021     349    431021487
  199021     378    467575126
  199021     274    334022705
  199021     356    440242042
  199021     295    361497319
  199021     459    564342664
  199021     459    564383518
  199021     393    485030240
  199021     320    394157743
  199021     463    569054945
  199021     517    629465198
  199021     547    660995104
  199021     343    423595657
  199021     457    562370811
  199021     758    892020236
  199021     367    453054927
  199021     407    502952895
  199021     407    503024481
  199021     741    872952657
  199021     592    709470305
  199021     476    583185822
  199021     512    623837277
  199021     630    750196506
  199021     435    535641811
  199021     447    550512627
  199021     605    723514942
  199021     661    782357494
  199021     452    555881987
  199021     545    658424152
  199021     594    712131768
  199021     598    715937112
  199021     627    747250325
  199021     732    861983231
  199021     696    819521154
  199021     742    873759608
  199021     851    997593203
  199021     498    608946274
  199021     604    722429584
  199021     481    589399243
  199021     488    597654563
  199021     528    642771101
  199021     773    910435387
  199021     560    675752310
  199021     844    989316736
  199021     680    801354996
  199021     781    918855805
  199021     752    885953389
  199021     587    705012777
  199021     591    708792250
  199021    1364   1496875115
  199021     616    734843677
  199021     616    735122452
  199021     648    768527365
  199021     756    890154273
  199021     707    833509698
  199021    1047   1202147584
  199021     850    996074038
  199021     867   1014512412
  199021     935   1087340559
  199021     951   1104135625
  199021     832    977063163
  199021     874   1022877112
  199021    1023   1178009966
  199021    1096   1250262545
  199021    1188   1338211336
  199021     708    834492226
  199021     857   1004032649
  199021     950   1103906963
  199021     960   1113415287
  199021     973   1127624550
  199021     720    848951110
  199021     704    830119494
  199021     942   1094865928
  199021     921   1072583477
  199021     990   1144868192
  199021    1008   1162916724
  199021     731    861405067
  199021     770    906119707
  199021     775    912653348
  199021     926   1078778247
  199021     941   1094697309
  199021     948   1101385004
  199021    1007   1162211912
  199021    1007   1162318271
  199021     821    963707700
  199021    1045   1199941498
  199021    1255   1399641782
  199021    1255   1400343782
  199021    1355   1489434758
  199021     932   1084552722
  199021    1022   1177562996
  199021    1040   1195178648
  199021     991   1145760226
  199021    1002   1157519431
  199021    1185   1335712716
  199021    1185   1335210415
  199021    1345   1480508119
  199021    1345   1480361585
  199021    1432   1555245623
  199021    1122   1275870282
  199021    1131   1284265008
  199021    1201   1350691712
  199021    1229   1376567486
  199021    1226   1373310016
  199021    1236   1382283110
  199021    1103   1257648338
  199021    1199   1348674080
  199021    1265   1409419538
  199021    1177   1327526468
  199021    1243   1389515116
  199021    1343   1478452044
  199021    1402   1529724424
  199021    1142   1294524562
  199021    1180   1330941544
  199021    1299   1440192748
  199021    1316   1454883851
  199021    1464   1582254198
  199021    1246   1392068950
  199021    1252   1397685267
  199021    1279   1421540914
  199021    1320   1458714614
  199021    1349   1483875572
  199021    1418   1543992255
  199021    1308   1447802757
  199021    1403   1530558712
  199021    1427   1551198619
  199021    1317   1455607345
  199021    1455   1575115247
  199021    1372   1504382069
  199021    1366   1499324364
  199021    1414   1540140287
  199021    1445   1566303838
  199021    1465   1583439006
  199021    1475   1591229374
  199318      74     46316835
  199318      80     58476183
  199318      80     57436417
  199319     160    250929475
  199319     519    703196842
  199319     519    703522605
  199318      82     61612302
  199319     133    211043172
  199319     680    874859612
  199318      99     92459213
  199319     231    351010716
  199319     482    661657138
  199319     639    832318985
  199319     328    478884053
  199319     565    754126730
  199319     400    566266659
  199319     794   1008849268
  199319     954   1186007341
  199319     205    314242776
  199319      65    105792041
  199319      16     25242990
  199319      18     29741807
  199319      69    111507731
  199319     247    371980901
  199570       4      3766101
  199319     173    268527592
  199319      48     77954876
  199319      63    103216573
  199319     255    383578674
  199570       3      2437131
  199319      64    104518455
  199319     522    707012859
  199570       8      8660450
  199319     478    656755974
  199319     176    272800164
  199319     317    465064217
  199319     323    471912679
  199319     326    476419448
  199319     604    796150303
  199319     604    796013687
  199319     275    409848018
  199319     598    789564513
  199319     276    411288454
  199319     293    434053446
  199319     293    433024732
  199319     486    666534321
  199319     776    987049575
  199319     429    600419638
  199319     875   1099981831
  199319     339    492013099
  199319     530    716030034
  199319     515    699229218
  199319     569    758531933
  199319     817   1034616629
  199319     594    785206300
  199319     812   1028763435
  199319     996   1230961489
  199319     448    622448423
  199319     547    734662168
  199428      88     84029890
  199428     109    116219244
  199319     784    997187495
  199319     610    802671612
  199319     437    609819805
  199428      80     70665835
  199428     188    231420576
  199428     210    262018282
  199319     451    625622530
  199319     652    846133618
  199319     669    864327544
  199319     752    960866235
  199319     615    807285063
  199319     633    826904249
  199319     667    862179605
  199319     775    986377952
  199319     574    763991745
  199319     557    745818185
  199319     697    894944075
  199319     588    779244973
  199319     609    801030874
  199319     618    811102731
  199319     622    814411830
  199319     870   1094971990
  199319     807   1023354713
  199319     807   1022917397
  199319     738    944366384
  199319     780    991948775
  199319     756    963705360
  199319     832   1051746367
  199319     793   1007750377
  199319     851   1073675979
  199319     981   1214698565
  200381      21     36267761
  199319     816   1033342868
  199319     901   1128445068
  199319     933   1164030642
  202075     186    278567324
  202477      47     60177111
  199319     868   1092605501
  199319     868   1092365087
  199319     880   1106036025
  199319     925   1155059316
  199319     888   1114108119
  199319     976   1210036859
  199319     976   1209566782
  199336      65     65600956
  199336      45     45223242
  199336     288    276136545
  199336     301    287287935
  199336     239    231799511
  199336       5      4720074
  199336     255    245831344
  199336     265    254714945
  199336     331    313677736
  199336     215    209430013
  199336     496    455488459
  199336     244    235763767
  199336     144    142280475
  199336     208    202933956
  199336     876    751046336
  199336     152    149930052
  199336     295    281771682
  199336      55     55569201
  199336      63     63206867
  199336      78     78141601
  199336     121    120553464
  199336      12     11439665
  199336     190    186327044
  199336      33     32822668
  199336     458    423198943
  199336     844    727981808
  199336     131    130047478
  199336     209    203790809
  199336     217    210807105
  199336      83     82882100
  199336     130    128953208
  199336      38     38011022
  199336      97     96641586
  199336     436    404647967
  199336      25     24782512
  199336      58     58688630
  199336     220    213617366
  199336     329    312392764
  199336     848    731006531
  199336     856    736241147
  199336     114    113488032
  199336     861    739916686
  199336     937    794861352
  199336     965    814443837
  199336     968    816602609
  199336      53     53526110
  199336     231    223918412
  199336     410    382454625
  199336     928    788136869
  199336     305    291418759
  199336     444    411964495
  199336     880    754061112
  199336     946    801111933
  199336     342    323828154
  199336     186    181939635
  199336     219    212692345
  199336     237    229772358
  199336     237    230101237
  199336     522    476745727
  199336     703    621456052
  199336     269    258476397
  199336     973    819871127
  199336     423    393844867
  199336     321    305236600
  199336     356    335821850
  199336     860    739306497
  199336     454    420268763
  199336     427    397128364
  199336     887    759436527
  199336     512    468736361
  199336     525    479355540
  199336     944    799586227
  199336     518    473352478
  199336     514    470288810
  199336     514    470491822
  199336     515    471102852
  199336     614    551901765
  199336     680    604109957
  199336     691    611954849
  199336     708    625126178
  199336     770    672790434
  199336     810    702459133
  199336     565    511921708
  199336     806    699781825
  199336     587    529671084
  199336     636    568905719
  199336     650    580503184
  199336     575    520179542
  199336     794    690868285
  199336     722    636307618
  199336     747    655537156
  199336     694    614448817
  199336     544    495239992
  199336     872    748247671
  199336     904    771204371
  199336     535    487908185
  199336     591    533056288
